//|================================================================|
//| Zythe CashShop Editor                                          |
//| Credit: Zyth3/louis                          [skype:tec-facil] |
//|================================================================|
//ID	Number	Value	Item	Level	Skill	Luck	Option	ExOpt	AncOp	JOH	Oexe	Socket1	Socket2	Socket3	Socket4	Socket5	Qtd	Duration	Comment
4560	4560	84	5144	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Red Spirit Gloves Excelent
4570	4570	84	4632	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Red Spirit Pants Excelent
4580	4580	84	5656	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Red Spirit Boots Excelent
4590	4590	90	3615	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Sylphid Ray Helm Excelent
4600	4600	90	4127	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Sylphid Ray Armor Excelent
4610	4610	90	5151	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Sylphid Ray Gloves Excelent
4620	4620	90	4639	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Sylphid Ray Pants Excelent
4630	4630	90	5663	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Sylphid Ray Boots Excelent
4640	4640	86	3620	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Iris Helm Excelent
4650	4650	86	4132	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Iris Armor Excelent
4660	4660	86	5156	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Iris Gloves Excelent
4670	4670	86	4644	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Iris Pants Excelent
4680	4680	86	5668	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Iris Boots Excelent
4690	4690	100	3633	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Seraphim Helm Excelent
4700	4700	100	4145	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Seraphim Armor Excelent
4710	4710	100	5169	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Seraphim Gloves Excelent
4720	4720	100	4657	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Seraphim Pants Excelent
4730	4730	100	5681	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Seraphim Boots Excelent
4740	4740	100	3634	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Divine Helm Excelent
4750	4750	100	4146	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Divine Armor Excelent
4760	4760	100	5170	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Divine Gloves Excelent
4770	4770	100	4658	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Divine Pants Excelent
4780	4780	100	5682	15	0	1	7	63	0	0	0	255	255	255	255	255	255	0	// Divine Boots Excelent
4790	4790	70	0	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Kris Excelent
4800	4800	65	1	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Short Sword Excelent
4810	4810	68	2	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Rapier Excelent
4810	4811	78	2	15	1	1	7	63	5	0	0	255	255	255	255	255	255	0	// Rapier Ceto
4820	4820	68	3	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Katana Excelent
4830	4830	68	4	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Sword of Assassin Excelent
4840	4840	68	5	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Blade Excelent
4850	4850	70	6	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Gladius Excelent
4860	4860	70	7	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Falchion Excelent
4870	4870	70	8	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Serpent Sword Excelent
4880	4880	71	9	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Sword of Salamander Excelent
4890	4890	72	10	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Light Saber Excelent
4900	4900	73	11	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Legendary Sword Excelent
4910	4910	74	12	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Heliacal Sword Excelent
4920	4920	75	13	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Double Blade Excelent
4930	4930	75	14	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Lighting Sword Excelent
4930	4931	85	14	15	1	1	7	63	5	0	0	255	255	255	255	255	255	0	// Lighting Sword Hyon
4940	4940	75	15	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Giant Sword Excelent
4950	4950	77	16	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Sword of Destruction Excelent
4960	4960	80	17	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dark Breaker Excelent
4970	4970	80	18	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Thunder Blade Excelent
4980	4980	80	19	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Divine Sword of Archangel Excelent
4990	4990	83	20	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Knight Blade Excelent
5000	5000	83	21	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dark Reign Blade Excelent
5010	5010	90	22	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Bone Blade Excelent
5020	5020	90	23	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Explosion Blade Excelent
5030	5030	85	24	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Daybreak Excelent
5040	5040	87	25	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Sword Dancer Excelent
5050	5050	100	26	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Flameberge Excelent
5060	5060	100	27	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Sword Breaker Excelent
5070	5070	100	28	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Rune Bastard Sword Excelent
5080	5080	85	31	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Rune Blade Excelent
5090	5090	75	32	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Sacred Glove Excelent
5090	5091	85	32	15	1	1	7	63	5	0	0	255	255	255	255	255	255	0	// Sacred Glove Vega
5090	5092	85	32	15	1	1	7	63	10	0	0	255	255	255	255	255	255	0	// Sacred Glove Chamer
5100	5100	80	33	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Holly Storm Claws Excelent
5110	5110	85	34	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Piercing Glove Excelent
5120	5120	90	35	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Phoenix Soul Star Excelent
5130	5130	65	512	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Small Axe Excelent
5140	5140	66	513	15	1	1	0	63	0	0	0	254	254	254	254	254	255	0	// Hand Axe Excelent
5150	5150	67	514	15	1	1	0	63	0	0	0	254	254	254	254	254	255	0	// Double Axe Excelent
5160	5160	68	515	15	1	1	0	63	0	0	0	254	254	254	254	254	255	0	// Tomahawk Excelent
5170	5170	75	516	15	1	1	0	63	0	0	0	254	254	254	254	254	255	0	// Elven Axe Excelent
5180	5180	72	517	15	1	1	0	63	0	0	0	254	254	254	254	254	255	0	// Battle Axe Excelent
5190	5190	73	518	15	1	1	0	63	0	0	0	254	254	254	254	254	255	0	// Nikea Axe Excelent
5200	5200	75	519	15	1	1	0	63	0	0	0	254	254	254	254	254	255	0	// Larkan Axe Excelent
5210	5210	75	520	15	1	1	0	63	0	0	0	254	254	254	254	254	255	0	// Crescent Axe Excelent
5220	5220	68	1024	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Mace Excelent
5230	5230	70	1025	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Morning Star Excelent
5230	5231	80	1025	15	1	1	7	63	5	0	0	255	255	255	255	255	255	0	// Morning Star Warrior
5240	5240	72	1026	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Flail Excelent
5250	5250	73	1027	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Great Hammer Excelent
5260	5260	80	1028	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Crystal Morning Star Excelent
5270	5270	85	1029	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Crystal Sword Excelent
5280	5280	82	1030	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Chaos Dragon Axe Excelent
5290	5290	87	1031	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Elemental Mace Excelent
5300	5300	73	1032	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Battle Scepter Excelent
5310	5310	75	1033	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Master Scepter Excelent
5320	5320	77	1034	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Great Scepter Excelent
5330	5330	80	1035	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Lord Scepter Excelent
5340	5340	81	1036	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Great Lord Scepter Excelent
5350	5350	83	1037	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Divine Scepter of Archangel Excelent
5360	5360	87	1038	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Soleil Sceptor Excelent
5370	5370	85	1039	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Shining Scepter Excelent
5380	5380	100	1040	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Frost Mace Excelent
5390	5390	100	1041	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Absolute Scepter Excelent
5400	5400	85	1042	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Striker Scepter Excelent
5410	5410	72	1536	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Light Spear Excelent
5420	5420	73	1537	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Spear Excelent
5430	5430	73	1538	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dragon Lance Excelent
5440	5440	74	1539	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Giant Trident Excelent
5450	5450	74	1540	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Serpent Spear Excelent
5460	5460	74	1541	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Double Poleaxe Excelent
5470	5470	74	1542	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Halberd Excelent
5480	5480	75	1543	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Berdysh Excelent
5490	5490	75	1544	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Great Scythe Excelent
5500	5500	77	1545	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Bill of Balrog Excelent
5510	5510	80	1546	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dragon Spear Excelent
5520	5520	90	1547	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Brova Excelent
5530	5530	65	2048	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Short Bow Excelent
5540	5540	66	2049	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Bow Excelent
5550	5550	66	2050	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Elven Bow Excelent
5560	5560	67	2051	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Battle Bow Excelent
5570	5570	68	2052	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Tiger Bow Excelent
5580	5580	75	2053	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Silver Bow Excelent
5580	5581	85	2053	15	1	1	7	63	5	0	0	255	255	255	255	255	255	0	// Silver Bow Gywen
5590	5590	75	2054	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Chaos Nature Bow Excelent
5600	5600	65	2056	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Crossbow Excelent
5610	5610	67	2057	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Golden Crossbow Excelent
5620	5620	68	2058	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Arquebus Excelent
5630	5630	73	2059	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Light Crossbow Excelent
5640	5640	75	2060	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Serpent Crossbow Excelent
5650	5650	76	2061	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Bluewing Crossbow Excelent
5660	5660	78	2062	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Aquagold Crossbow Excelent
5670	5670	80	2064	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Saint Crossbow Excelent
5680	5680	81	2065	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Celestial Bow Excelent
5690	5690	81	2066	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Divine Crossbow of Archangel Excelent
5700	5700	83	2067	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Great Reign Crossbow Excelent
5710	5710	83	2068	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Arrow Viper Bow Excelent
5720	5720	87	2069	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Sylph Wind Bow Excelent
5730	5730	85	2070	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Albatross Bow Excelent
5740	5740	100	2071	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dark Stinger Excelent
5750	5750	90	2072	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Aileen Bowr Excelent
5760	5760	65	2560	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Skull Staff Excelent
5760	5761	75	2560	15	1	1	7	63	5	0	0	255	255	255	255	255	255	0	// Skull Staff Apollo
5770	5770	65	2561	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Angelic Staff Excelent
5780	5780	66	2562	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Serpent Staff Excelent
5790	5790	68	2563	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Thunder Staff Excelent
5800	5800	69	2564	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Gorgon Staff Excelent
5810	5810	70	2565	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Legendary Staff Excelent
5820	5820	73	2566	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Staff of Resurrection Excelent
5830	5830	75	2567	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Chaos Lighting Staff Excelent
5840	5840	75	2568	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Staff of Destruction Excelent
5850	5850	81	2569	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dragon Soul Staff Excelent
5860	5860	80	2570	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Divine Staff of Archangel Excelent
5870	5870	83	2571	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Staff of Kundun Excelent
5880	5880	87	2572	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Grand Viper Staff Excelent
5890	5890	85	2573	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Platina Staff Excelent
5900	5900	75	2574	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Mystery Stick Excelent
5910	5910	78	2575	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Violent Wind Stick Excelent
5920	5920	81	2576	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Red Wing Stick Excelent
5930	5930	83	2577	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Ancient Stick Excelent
5940	5940	85	2578	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Demonic Stick Excelent
5950	5950	87	2579	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Storm Blitz Stick Excelent
5960	5960	85	2590	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Deadly Staff Excelent
5970	5970	100	2591	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Inberial Staff Excelent
5980	5980	85	2593	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Chromatic Staff Excelent
5990	5990	86	2594	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Raven Stick Excelent
6000	6000	100	2596	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Divine Stick of Archangel Excelent
6010	6010	85	2581	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Book of Samut Excelent
6020	6020	85	2582	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Book of Neil Excelent
6030	6030	85	2583	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Book of Lagle Excelent
6040	6040	70	3072	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Small Shield Excelent
6040	6041	80	3072	15	1	1	7	63	10	0	0	255	255	255	255	255	255	0	// Small Shield Anonymous
6050	6050	71	3073	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Horn Shield Excelent
6060	6060	72	3074	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Kite Shield Excelent
6070	6070	75	3075	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Elven Shield Excelent
6080	6080	73	3076	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Buckler Excelent
6090	6090	74	3077	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dragon Slayer Shield Excelent
6100	6100	72	3078	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Skull Shield Excelent
6100	6101	82	3078	15	1	1	7	63	5	0	0	255	255	255	255	255	255	0	// Skull Shield Heras
6110	6110	75	3079	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Spiked Shield Excelent
6120	6120	76	3080	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Tower Shield Excelent
6130	6130	77	3081	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Plate Shield Excelent
6130	6131	87	3081	15	1	1	7	63	5	0	0	255	255	255	255	255	255	0	// Plate Shield Eplete
6140	6140	78	3082	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Large Round Shield Excelent
6150	6150	87	3083	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Serpent Shield Excelent
6160	6160	85	3084	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Bronze Shield Excelent
6170	6170	90	3085	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dragon Shield Excelent
6180	6180	87	3086	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Legendary Shield Excelent
6190	6190	90	3087	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Grand Soul Shield Excelent
6200	6200	90	3088	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Elemental Shield Excelent
6210	6210	100	3089	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Crimson Glory Excelent
6220	6220	100	3090	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Salamander Shield Excelent
6230	6230	100	3091	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Frost Barrier Excelent
6240	6240	100	3092	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Guardian Shield Excelent
6250	6250	100	3093	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Cross Shield Excelent
6260	6260	20	7240	0	1	1	0	0	0	0	0	255	255	255	255	255	1	3600	// Scroll of Quickness (1 Hours)
6270	6270	20	7241	0	1	1	0	0	0	0	0	255	255	255	255	255	1	3600	// Scroll of Defense (1 Hours)
6280	6280	20	7242	0	1	1	0	0	0	0	0	255	255	255	255	255	1	3600	// Scroll of Wrath (1 Hours)
6290	6290	20	7243	0	1	1	7	0	0	0	0	255	255	255	255	255	1	3600	// Scroll of Wizardry (1 Hours)
6300	6300	20	7244	0	1	1	7	0	0	0	0	255	255	255	255	255	1	3600	// Scroll of Health (1 Hours)
6310	6310	20	7245	0	1	1	7	0	0	0	0	255	255	255	255	255	1	3600	// Scroll of Mana (1 Hours)
6320	6320	20	7265	0	1	1	7	0	0	0	0	255	255	255	255	255	1	3600	// Scroll of Battle (1 Hours)
6330	6330	20	7266	0	1	1	7	0	0	0	0	255	255	255	255	255	1	3600	// Scroll of Strength (1 Hours)
6340	6340	20	7308	0	1	1	7	0	0	0	0	255	255	255	255	255	1	3600	// Scroll of Healing (1 Hours)
6350	6350	100	7264	0	1	1	7	0	0	0	0	255	255	255	255	255	1	0	// Talisman of Chaos Assembly
6360	6360	200	7330	0	1	1	0	0	0	0	0	255	255	255	255	255	1	0	// Magic Backpack
end
