//|================================================================|
//| Zythe CashShop Editor                                          |
//| Credit: Zyth3/louis                          [skype:tec-facil] |
//|================================================================|
//Cat	ID	Main	Item	Coin	Price	Bonus	PBase1	PBase2	PBase3	PBase4	PBase5	PBase6	PBase7	PBase8	PBase9	PBase10	PMain1	PMain2	PMain3	PMain4	PMain5	PMain6	PMain7	PMain8	PMain9	PMain10	Comment
44	537	537	1	508	85	0	5370	0	0	0	0	0	0	0	0	0	5370	0	0	0	0	0	0	0	0	0	// Shining Scepter
44	538	538	1	508	100	0	5380	0	0	0	0	0	0	0	0	0	5380	0	0	0	0	0	0	0	0	0	// Frost Mace
44	539	539	1	508	100	0	5390	0	0	0	0	0	0	0	0	0	5390	0	0	0	0	0	0	0	0	0	// Absolute Scepter
44	540	540	1	508	85	0	5400	0	0	0	0	0	0	0	0	0	5400	0	0	0	0	0	0	0	0	0	// Striker Scepter
45	541	541	1	508	72	0	5410	0	0	0	0	0	0	0	0	0	5410	0	0	0	0	0	0	0	0	0	// Light Spear
45	542	542	1	508	73	0	5420	0	0	0	0	0	0	0	0	0	5420	0	0	0	0	0	0	0	0	0	// Spear
45	543	543	1	508	73	0	5430	0	0	0	0	0	0	0	0	0	5430	0	0	0	0	0	0	0	0	0	// Dragon Lance
45	544	544	1	508	74	0	5440	0	0	0	0	0	0	0	0	0	5440	0	0	0	0	0	0	0	0	0	// Giant Trident
45	545	545	1	508	74	0	5450	0	0	0	0	0	0	0	0	0	5450	0	0	0	0	0	0	0	0	0	// Serpent Spear
45	546	546	1	508	74	0	5460	0	0	0	0	0	0	0	0	0	5460	0	0	0	0	0	0	0	0	0	// Double Poleaxe
45	547	547	1	508	74	0	5470	0	0	0	0	0	0	0	0	0	5470	0	0	0	0	0	0	0	0	0	// Halberd
45	548	548	1	508	75	0	5480	0	0	0	0	0	0	0	0	0	5480	0	0	0	0	0	0	0	0	0	// Berdysh
45	549	549	1	508	75	0	5490	0	0	0	0	0	0	0	0	0	5490	0	0	0	0	0	0	0	0	0	// Great Scythe
45	550	550	1	508	77	0	5500	0	0	0	0	0	0	0	0	0	5500	0	0	0	0	0	0	0	0	0	// Bill of Balrog
45	551	551	1	508	80	0	5510	0	0	0	0	0	0	0	0	0	5510	0	0	0	0	0	0	0	0	0	// Dragon Spear
45	552	552	1	508	90	0	5520	0	0	0	0	0	0	0	0	0	5520	0	0	0	0	0	0	0	0	0	// Brova
46	553	553	1	508	65	0	5530	0	0	0	0	0	0	0	0	0	5530	0	0	0	0	0	0	0	0	0	// Short Bow
46	554	554	1	508	66	0	5540	0	0	0	0	0	0	0	0	0	5540	0	0	0	0	0	0	0	0	0	// Bow
46	555	555	1	508	66	0	5550	0	0	0	0	0	0	0	0	0	5550	0	0	0	0	0	0	0	0	0	// Elven Bow
46	556	556	1	508	67	0	5560	0	0	0	0	0	0	0	0	0	5560	0	0	0	0	0	0	0	0	0	// Battle Bow
46	557	557	1	508	68	0	5570	0	0	0	0	0	0	0	0	0	5570	0	0	0	0	0	0	0	0	0	// Tiger Bow
46	558	558	1	508	75	0	5580	0	0	0	0	0	0	0	0	0	5580	0	0	0	0	0	0	0	0	0	// Silver Bow
46	559	559	1	508	75	0	5590	0	0	0	0	0	0	0	0	0	5590	0	0	0	0	0	0	0	0	0	// Chaos Nature Bow
46	560	560	1	508	65	0	5600	0	0	0	0	0	0	0	0	0	5600	0	0	0	0	0	0	0	0	0	// Crossbow
46	561	561	1	508	67	0	5610	0	0	0	0	0	0	0	0	0	5610	0	0	0	0	0	0	0	0	0	// Golden Crossbow
46	562	562	1	508	68	0	5620	0	0	0	0	0	0	0	0	0	5620	0	0	0	0	0	0	0	0	0	// Arquebus
46	563	563	1	508	73	0	5630	0	0	0	0	0	0	0	0	0	5630	0	0	0	0	0	0	0	0	0	// Light Crossbow
46	564	564	1	508	75	0	5640	0	0	0	0	0	0	0	0	0	5640	0	0	0	0	0	0	0	0	0	// Serpent Crossbow
46	565	565	1	508	76	0	5650	0	0	0	0	0	0	0	0	0	5650	0	0	0	0	0	0	0	0	0	// Bluewing Crossbow
46	566	566	1	508	78	0	5660	0	0	0	0	0	0	0	0	0	5660	0	0	0	0	0	0	0	0	0	// Aquagold Crossbow
46	567	567	1	508	80	0	5670	0	0	0	0	0	0	0	0	0	5670	0	0	0	0	0	0	0	0	0	// Saint Crossbow
46	568	568	1	508	81	0	5680	0	0	0	0	0	0	0	0	0	5680	0	0	0	0	0	0	0	0	0	// Celestial Bow
46	569	569	1	508	81	0	5690	0	0	0	0	0	0	0	0	0	5690	0	0	0	0	0	0	0	0	0	// Divine Crossbow of Archangel
46	570	570	1	508	83	0	5700	0	0	0	0	0	0	0	0	0	5700	0	0	0	0	0	0	0	0	0	// Great Reign Crossbow
46	571	571	1	508	83	0	5710	0	0	0	0	0	0	0	0	0	5710	0	0	0	0	0	0	0	0	0	// Arrow Viper Bow
46	572	572	1	508	87	0	5720	0	0	0	0	0	0	0	0	0	5720	0	0	0	0	0	0	0	0	0	// Sylph Wind Bow
46	573	573	1	508	85	0	5730	0	0	0	0	0	0	0	0	0	5730	0	0	0	0	0	0	0	0	0	// Albatross Bow
46	574	574	1	508	100	0	5740	0	0	0	0	0	0	0	0	0	5740	0	0	0	0	0	0	0	0	0	// Dark Stinger
46	575	575	1	508	90	0	5750	0	0	0	0	0	0	0	0	0	5750	0	0	0	0	0	0	0	0	0	// Aileen Bowr
47	576	576	1	509	65	0	5760	0	0	0	0	0	0	0	0	0	5760	0	0	0	0	0	0	0	0	0	// Skull Staff
47	577	577	1	509	65	0	5770	0	0	0	0	0	0	0	0	0	5770	0	0	0	0	0	0	0	0	0	// Angelic Staff
47	578	578	1	509	66	0	5780	0	0	0	0	0	0	0	0	0	5780	0	0	0	0	0	0	0	0	0	// Serpent Staff
47	579	579	1	509	68	0	5790	0	0	0	0	0	0	0	0	0	5790	0	0	0	0	0	0	0	0	0	// Thunder Staff
47	580	580	1	509	69	0	5800	0	0	0	0	0	0	0	0	0	5800	0	0	0	0	0	0	0	0	0	// Gorgon Staff
47	581	581	1	509	70	0	5810	0	0	0	0	0	0	0	0	0	5810	0	0	0	0	0	0	0	0	0	// Legendary Staff
47	582	582	1	509	73	0	5820	0	0	0	0	0	0	0	0	0	5820	0	0	0	0	0	0	0	0	0	// Staff of Resurrection
47	583	583	1	509	75	0	5830	0	0	0	0	0	0	0	0	0	5830	0	0	0	0	0	0	0	0	0	// Chaos Lighting Staff
47	584	584	1	509	75	0	5840	0	0	0	0	0	0	0	0	0	5840	0	0	0	0	0	0	0	0	0	// Staff of Destruction
47	585	585	1	509	81	0	5850	0	0	0	0	0	0	0	0	0	5850	0	0	0	0	0	0	0	0	0	// Dragon Soul Staff
47	586	586	1	509	80	0	5860	0	0	0	0	0	0	0	0	0	5860	0	0	0	0	0	0	0	0	0	// Divine Staff of Archangel
47	587	587	1	509	83	0	5870	0	0	0	0	0	0	0	0	0	5870	0	0	0	0	0	0	0	0	0	// Staff of Kundun
47	588	588	1	509	87	0	5880	0	0	0	0	0	0	0	0	0	5880	0	0	0	0	0	0	0	0	0	// Grand Viper Staff
47	589	589	1	509	85	0	5890	0	0	0	0	0	0	0	0	0	5890	0	0	0	0	0	0	0	0	0	// Platina Staff
47	590	590	1	509	75	0	5900	0	0	0	0	0	0	0	0	0	5900	0	0	0	0	0	0	0	0	0	// Mystery Stick
47	591	591	1	509	78	0	5910	0	0	0	0	0	0	0	0	0	5910	0	0	0	0	0	0	0	0	0	// Violent Wind Stick
47	592	592	1	509	81	0	5920	0	0	0	0	0	0	0	0	0	5920	0	0	0	0	0	0	0	0	0	// Red Wing Stick
47	593	593	1	509	83	0	5930	0	0	0	0	0	0	0	0	0	5930	0	0	0	0	0	0	0	0	0	// Ancient Stick
47	594	594	1	509	85	0	5940	0	0	0	0	0	0	0	0	0	5940	0	0	0	0	0	0	0	0	0	// Demonic Stick
47	595	595	1	509	87	0	5950	0	0	0	0	0	0	0	0	0	5950	0	0	0	0	0	0	0	0	0	// Storm Blitz Stick
47	596	596	1	509	85	0	5960	0	0	0	0	0	0	0	0	0	5960	0	0	0	0	0	0	0	0	0	// Deadly Staff
47	597	597	1	509	100	0	5970	0	0	0	0	0	0	0	0	0	5970	0	0	0	0	0	0	0	0	0	// Inberial Staff
47	598	598	1	509	85	0	5980	0	0	0	0	0	0	0	0	0	5980	0	0	0	0	0	0	0	0	0	// Chromatic Staff
47	599	599	1	509	86	0	5990	0	0	0	0	0	0	0	0	0	5990	0	0	0	0	0	0	0	0	0	// Raven Stick
47	600	600	1	509	100	0	6000	0	0	0	0	0	0	0	0	0	6000	0	0	0	0	0	0	0	0	0	// Divine Stick of Archangel
48	604	604	1	509	70	0	6040	0	0	0	0	0	0	0	0	0	6040	0	0	0	0	0	0	0	0	0	// Small Shield
48	605	605	1	509	71	0	6050	0	0	0	0	0	0	0	0	0	6050	0	0	0	0	0	0	0	0	0	// Horn Shield
48	606	606	1	509	72	0	6060	0	0	0	0	0	0	0	0	0	6060	0	0	0	0	0	0	0	0	0	// Kite Shield
48	607	607	1	509	75	0	6070	0	0	0	0	0	0	0	0	0	6070	0	0	0	0	0	0	0	0	0	// Elven Shield
48	608	608	1	509	73	0	6080	0	0	0	0	0	0	0	0	0	6080	0	0	0	0	0	0	0	0	0	// Buckler
48	609	609	1	509	74	0	6090	0	0	0	0	0	0	0	0	0	6090	0	0	0	0	0	0	0	0	0	// Dragon Slayer Shield
48	610	610	1	509	72	0	6100	0	0	0	0	0	0	0	0	0	6100	0	0	0	0	0	0	0	0	0	// Skull Shield
48	611	611	1	509	75	0	6110	0	0	0	0	0	0	0	0	0	6110	0	0	0	0	0	0	0	0	0	// Spiked Shield
48	612	612	1	509	76	0	6120	0	0	0	0	0	0	0	0	0	6120	0	0	0	0	0	0	0	0	0	// Tower Shield
48	613	613	1	509	77	0	6130	0	0	0	0	0	0	0	0	0	6130	0	0	0	0	0	0	0	0	0	// Plate Shield
48	614	614	1	509	78	0	6140	0	0	0	0	0	0	0	0	0	6140	0	0	0	0	0	0	0	0	0	// Large Round Shield
48	615	615	1	509	87	0	6150	0	0	0	0	0	0	0	0	0	6150	0	0	0	0	0	0	0	0	0	// Serpent Shield
48	616	616	1	509	85	0	6160	0	0	0	0	0	0	0	0	0	6160	0	0	0	0	0	0	0	0	0	// Bronze Shield
48	617	617	1	509	90	0	6170	0	0	0	0	0	0	0	0	0	6170	0	0	0	0	0	0	0	0	0	// Dragon Shield
48	618	618	1	509	87	0	6180	0	0	0	0	0	0	0	0	0	6180	0	0	0	0	0	0	0	0	0	// Legendary Shield
48	619	619	1	509	90	0	6190	0	0	0	0	0	0	0	0	0	6190	0	0	0	0	0	0	0	0	0	// Grand Soul Shield
48	620	620	1	509	90	0	6200	0	0	0	0	0	0	0	0	0	6200	0	0	0	0	0	0	0	0	0	// Elemental Shield
48	621	621	1	509	100	0	6210	0	0	0	0	0	0	0	0	0	6210	0	0	0	0	0	0	0	0	0	// Crimson Glory
48	622	622	1	509	100	0	6220	0	0	0	0	0	0	0	0	0	6220	0	0	0	0	0	0	0	0	0	// Salamander Shield
48	623	623	1	509	100	0	6230	0	0	0	0	0	0	0	0	0	6230	0	0	0	0	0	0	0	0	0	// Frost Barrier
48	624	624	1	509	100	0	6240	0	0	0	0	0	0	0	0	0	6240	0	0	0	0	0	0	0	0	0	// Guardian Shield
48	625	625	1	509	100	0	6250	0	0	0	0	0	0	0	0	0	6250	0	0	0	0	0	0	0	0	0	// Cross Shield
49	601	601	1	509	85	0	6010	0	0	0	0	0	0	0	0	0	6010	0	0	0	0	0	0	0	0	0	// Book of Samut
49	602	602	1	509	85	0	6020	0	0	0	0	0	0	0	0	0	6020	0	0	0	0	0	0	0	0	0	// Book of Neil
49	603	603	1	509	85	0	6030	0	0	0	0	0	0	0	0	0	6030	0	0	0	0	0	0	0	0	0	// Book of Lagle
51	626	626	1	509	20	0	6260	0	0	0	0	0	0	0	0	0	6260	0	0	0	0	0	0	0	0	0	// Scroll of Quickness
51	627	627	1	509	20	0	6270	0	0	0	0	0	0	0	0	0	6270	0	0	0	0	0	0	0	0	0	// Scroll of Defense
51	628	628	1	509	20	0	6280	0	0	0	0	0	0	0	0	0	6280	0	0	0	0	0	0	0	0	0	// Scroll of Wrath
51	629	629	1	509	20	0	6290	0	0	0	0	0	0	0	0	0	6290	0	0	0	0	0	0	0	0	0	// Scroll of Wizardry
51	630	630	1	509	20	0	6300	0	0	0	0	0	0	0	0	0	6300	0	0	0	0	0	0	0	0	0	// Scroll of Health
51	631	631	1	509	20	0	6310	0	0	0	0	0	0	0	0	0	6310	0	0	0	0	0	0	0	0	0	// Scroll of Mana
51	632	632	1	509	20	0	6320	0	0	0	0	0	0	0	0	0	6320	0	0	0	0	0	0	0	0	0	// Scroll of Battle
51	633	633	1	509	20	0	6330	0	0	0	0	0	0	0	0	0	6330	0	0	0	0	0	0	0	0	0	// Scroll of Strength
51	634	634	1	509	20	0	6340	0	0	0	0	0	0	0	0	0	6340	0	0	0	0	0	0	0	0	0	// Scroll of Healing
52	635	635	1	509	100	0	6350	0	0	0	0	0	0	0	0	0	6350	0	0	0	0	0	0	0	0	0	// Talisman of Chaos Assembly
52	636	636	1	509	200	0	6360	0	0	0	0	0	0	0	0	0	6360	0	0	0	0	0	0	0	0	0	// Magic Backpack
61	355	355	1	0	800	0	3550	0	0	0	0	0	0	0	0	0	3550	0	0	0	0	0	0	0	0	0	// Wings of Elf
61	356	356	1	0	800	0	3560	0	0	0	0	0	0	0	0	0	3560	0	0	0	0	0	0	0	0	0	// Wings of Heaven
61	357	357	1	0	800	0	3570	0	0	0	0	0	0	0	0	0	3570	0	0	0	0	0	0	0	0	0	// Wings of Satan
61	358	358	1	0	800	0	3580	0	0	0	0	0	0	0	0	0	3580	0	0	0	0	0	0	0	0	0	// Wing of Curse
61	359	359	1	0	800	0	3590	0	0	0	0	0	0	0	0	0	3590	0	0	0	0	0	0	0	0	0	// Small Cloak of Warrior
61	360	360	1	0	800	0	3600	0	0	0	0	0	0	0	0	0	3600	0	0	0	0	0	0	0	0	0	// Small Cape of Lord
62	366	366	1	0	100	0	3660	0	0	0	0	0	0	0	0	0	3660	0	0	0	0	0	0	0	0	0	// Devil Square Ticket
62	367	367	1	0	100	0	3670	0	0	0	0	0	0	0	0	0	3670	0	0	0	0	0	0	0	0	0	// Blood Castle Ticket
62	368	368	1	0	100	0	3680	0	0	0	0	0	0	0	0	0	3680	0	0	0	0	0	0	0	0	0	// Kalima Ticket
63	361	361	1	0	800	0	3610	0	0	0	0	0	0	0	0	0	3610	0	0	0	0	0	0	0	0	0	// Dark Horse
63	362	362	1	0	800	0	3620	0	0	0	0	0	0	0	0	0	3620	0	0	0	0	0	0	0	0	0	// Dark Raven
63	363	363	1	0	200	0	3630	0	0	0	0	0	0	0	0	0	3630	0	0	0	0	0	0	0	0	0	// Demon
63	364	364	1	0	200	0	3640	0	0	0	0	0	0	0	0	0	3640	0	0	0	0	0	0	0	0	0	// Spirit of Guardian
63	365	365	1	0	150	0	3650	0	0	0	0	0	0	0	0	0	3650	0	0	0	0	0	0	0	0	0	// Pet Rudolf
64	369	369	1	0	1000	0	3690	0	0	0	0	0	0	0	0	0	3690	0	0	0	0	0	0	0	0	0	// Panda Ring
64	372	372	1	0	1000	0	3720	0	0	0	0	0	0	0	0	0	3720	0	0	0	0	0	0	0	0	0	// Skeleton Transformation Ring
65	370	370	1	0	200	0	3700	0	0	0	0	0	0	0	0	0	3700	0	0	0	0	0	0	0	0	0	// Talisman of Item Protection
65	373	373	1	0	500	0	3730	0	0	0	0	0	0	0	0	0	3730	0	0	0	0	0	0	0	0	0	// Pumpkin of Luck
65	374	374	1	0	500	0	3740	0	0	0	0	0	0	0	0	0	3740	0	0	0	0	0	0	0	0	0	// Jack O'Lantern Blessings
65	375	375	1	0	500	0	3750	0	0	0	0	0	0	0	0	0	3750	0	0	0	0	0	0	0	0	0	// Jack O'Lantern Wrath
65	376	376	1	0	500	0	3760	0	0	0	0	0	0	0	0	0	3760	0	0	0	0	0	0	0	0	0	// Jack O'Lantern Cry
65	377	377	1	0	500	0	3770	0	0	0	0	0	0	0	0	0	3770	0	0	0	0	0	0	0	0	0	// Jack O'Lantern Food
65	378	378	1	0	500	0	3780	0	0	0	0	0	0	0	0	0	3780	0	0	0	0	0	0	0	0	0	// Jack O'Lantern Drink
end
